id,title,code,description,lecture_units,laboratory_units,is_credit,created_at,updated_at
557,Fitness Exercises,FITT2,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
558,Fluid Mechanics,BSES30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
559,Food Analysis,FTEC130,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
560,Food and Beverage Service,BSHM101,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
561,Food and Industrial Microbiology,BMCR65,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
562,Food and Nutrition,HECO23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
563,Food Business Management and Entrepreneurship,FTEC120,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
564,Food Chemistry I,FTEC85,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
565,Food Chemistry II,FTEC105,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
566,Food Engineering,FTEC90,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
567,Food Law,FTEC145,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
568,Food Microbiology,FTEC70,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
569,Food Packaging and Labeling,FTEC135,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
570,Food Process Engineering,ABEN105,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
571,Food Processing I,FTEC65,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
572,Food Processing II,FTEC75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
573,Food Product Development and Innovation,FTEC140,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
574,Food Quality Assurance,FTEC95,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
575,Food Safety,FTEC80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
576,Forage and Pasture Crop Production,AEAP131,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
577,Foreign Language,ALAN21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
578,Foreign Trade of Europe,ISES70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
579,Forensic Ballistics,FOSC6,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
580,Forensic Chemistry and Toxicology,FOSC3,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
581,Forensic Photography,FOSC1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
582,Foundation of Midwifery Practice,MDWY50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
583,Foundation of Social Studies,BSESS21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
584,Foundation of Special and Inclusive Education,EDUC65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
585,Foundations of Early Childhood Education,ECED21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
586,Foundations of Shorthand,OFAD50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
587,Freshwater Ecology,BECL65,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
588,Front Office Operation,BSHM111,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
589,Fruit Crops Production Enterprise,AECP116,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
590,Fruits and Plantation Crops Production and Management,CRSC126,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
591,Fundamental of Martial Arts,FITT5,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
592,Fundamentals Concepts of Mathematics,BSAM80,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
593,Fundamentals in Lodging Operations,BSHM21,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
594,Fundamentals of Business Process Outsourcing I0I,SMGT50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
595,Fundamentals of Business Process Outsourcing I0II,SMGT65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
596,Fundamentals of Community Broadcasting,DVCM105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
597,Fundamentals of Computing I,BSAM70,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
598,Fundamentals of Computing II,BSAM75,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
599,Fundamentals of Deformable Bodies,ENSC25,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
600,Fundamentals of Development Communication,DVCM50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
601,Fundamentals of Financial Management,MNGT5,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
602,Fundamentals of Food Technology,HECO24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
603,Fundamentals of Immunology,VMCB65,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
604,Fundamentals of Industrial Security,ISAD20,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
605,Fundamentals of Information Systems,INSY50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
606,Fundamentals of Investigation and Intelligence,CDIN1,NULL,4,0,1,7/8/2024 16:27,7/8/2024 16:27
607,Fundamentals of Invest and Intelligence,ISAD25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
608,Fundamentals of Management,ELECTIVE,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
609,Fundamentals of Management Practice,FASM105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
610,Fundamentals of Marksmanship,FITT8,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
611,Fundamentals of Mixed Signals and Sensors,CPEN85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
612,Fundamentals of Nursing Practice (RLE),NURS04,NULL,4,1,1,7/8/2024 16:27,7/8/2024 16:27
613,Fundamentals of Operations Management,MNGT4,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
614,Fundamentals of Political Science,BAPS50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
615,Fundamentals of Power Plant Engineering Design,EENG100,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
616,Fundamentals of Surveying,CENG50,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
617,Gender and Society,GNED10,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
618,"Gender Politics, Civil Society and Human Rights in Asia",ISAS60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
619,"Gender Politics, Civil Society and Human Rights in Europe",ISES60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
620,General Biochemistry,CHEM11,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
621,General Botany,GBIO50,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
622,General Chemistry (Organic),CHEM5,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
623,General Chemistry with Organic Chemistry,CHGO15,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
624,General Ecology,GBIO85,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
625,General Economics with Agrarian Reform and Taxation,ECON11,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
626,General Inorganic Chemistry,CHEM1c,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
627,General Microbiology,FTEC50,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
628,General Physics,PHYS1,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
629,General Physics I,PHYS100,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
630,General Physics II,PHYS105,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
631,General Physiology,GBIO80,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
632,General Physiology and Toxicology,AGSC55,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
633,General Principles of Veterinary Medicine,VMED50,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
634,General Veterinary Microbiology,VMCB50,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
635,General Veterinary Pathology,VPTH50,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
636,General Veterinary Physiology,VPHY50,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
637,General Zoology,GBIO55,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
638,"Genetic Resources, Conservation and  Management",BGEN85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
639,Genetics,BSES21,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
640,Geographic Information System and Remote Sensing,ENSC50,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
641,Geography I (Human Geography),BSESS25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
642,Geography II (Physical Geography),BSESS26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
643,Geography 3 (Urban Geography),BSESS27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
644,Geology for Civil Engineers,CENG22,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
645,Geology for Environmental Science,ENSC3,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
646,Geotechnical Engineering I ( Soil Mechanics),CENG100,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
647,Gifted and Talented Learners,SNED24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
648,Global Economy and Sustainable Development,DMGT111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
649,Global Finance with Electronic Banking,FMGT 103,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
650,"Global Tourism, Geography and Culture",TOUR21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
651,Good Governance and Social Responsibility,BMGT27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
652,Good Manners and Right Conduct,BEED37,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
653,"Governance, Business Ethics, Risk Management, and Internal Control",ACTG28,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
654,Graph Theory and Applications,BSAM106,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
655,Graphics I,ARCH21,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
656,Graphics II,ARCH23,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
657,Gross Veterinary Anatomy,VETA50,NULL,2,2,1,7/8/2024 16:27,7/8/2024 16:27
658,Group Dynamics,DMGT121,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
659,Guiding Children's Behavior and Moral Development,ECED35,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
660,Health Assessment (RLE),NURS02,NULL,4,1,1,7/8/2024 16:27,7/8/2024 16:27
661,Health Care Ethics (Bioethics),NURS09,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
662,Health Care Facility Management (Application of Entrepreneurship),MDWY125e,NULL,8,1,1,7/8/2024 16:27,7/8/2024 16:27
663,Health Economics,ELEC101,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
664,Health Education,NURS03,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
665,Health Information System for Medical Laboratory Science,MEDT04,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
666,"Health, Nutrition, and Safety",ECED24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
667,Hematology I,MEDT16,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
668,Hematology II,MEDT20,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
669,Herb and Vegetable Production Enterprise,AECP111,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
670,Highway and Railroad Engineering,CENG55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
671,Histopathologic and Cytologic Techniques,MEDT12,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
672,History of Architecture I,ARCH85,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
673,History of Architecture II,ARCH105,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
674,History of Architecture III,ARCH125,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
675,History of Architecture IV,ARCH145,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
676,History of English Language,ENLS50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
677,History of Mathematics,BSEM21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
678,Home Economics Literacy,TECO21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
679,Hospitality Practicum I-Housekeeping and Food and Beverage (300 hours),BSHM199-A,NULL,0,3,1,7/8/2024 16:27,7/8/2024 16:27
680,Household Resource Management,HECO21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
681,Housing,ARCH230,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
682,Human Anatomy and Physiology,BIOL140,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
683,Human Anatomy and Physiology with Pathophysiology,BMED66,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
684,Human Behavior and Victimology,CRIM3,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
685,Human Behavior in Organization,DMGT23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
686,Human Genetics,BGEN70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
687,Human Histology,MEDT11,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
688,Human Resource Management,BMGT23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
689,Human Resource Management for Technology,INDT26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
690,Human Resource Management System,HRMT 102,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
691,Human Rights Education,CLAW2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
692,Hydraulics,CENG70,NULL,4,1,1,7/8/2024 16:27,7/8/2024 16:27
693,Hydrology,CENG80,NULL,2,0,1,7/8/2024 16:27,7/8/2024 16:27
694,Hydrometeorology,ABEN55,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
695,IE Design Project (Manuscript),IENG200c,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
696,IE Design Project (Outline),IENG200b,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
697,IE Design Project (Title),IENG200a,NULL,1,0,1,7/8/2024 16:27,7/8/2024 16:27
698,IE Elective I,IENG101,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
699,IE Elective II,IENG106,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
700,IE Elective 3,IENG111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
701,Illumination and Design,ELEC85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
702,Immunohematology,MEDT22,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
703,Immunology,BMED70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
704,Immunology and Serology,MEDT21,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
705,Inclusive Education in Early Childhood Setting,ECED27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
706,Income Taxation,TAXN21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
707,"Individual and Dual Sports (Racket Sports, Athletics, Martial Arts)",BPED70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
708,Industrial Ecology,ENSC95,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
709,Industrial Economics,ELEC106,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
710,Industrial Electronics,EENG115,NULL,3,1,1,7/8/2024 16:27,7/8/2024 16:27
711,Industrial Materials and Processes,IENG60,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
712,Industrial Organization and Management,IENG55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
713,Industrial Organization and Management Practices,INDT28,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
714,Industrial Robotics,ELEX105,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
715,Industrial Technology Drawing I (CADD IID),DRAW24,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
716,Industrial Technology Drawing I (CADD 3D),DRAW25,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
717,Industrial/Agricultural Marketing,MKTG 104,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
718,Industrial/Organizational Psychology,BPSY100,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
719,Industry Immersion  (640 hours),IENG199b,NULL,8,0,1,7/8/2024 16:27,7/8/2024 16:27
720,Industry Immersion Program (240 hrs. with at least 160 hrs. actual industry engagement),AENG199,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
721,Infant and Toddlers Programs,ECED36,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
722,Information Assurance and Security,ITEC85,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
723,Information Assurance and Security II,ITEC100,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
724,Information Management,DCIT24,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
725,Information Security,ISAD23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
726,Information Systems,IENG115,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
727,Inorganic and Organic Chemistry,CHEM6,NULL,2,2,1,7/8/2024 16:27,7/8/2024 16:27
728,Inorganic Chemistry,BSES25,NULL,3,2,1,7/8/2024 16:27,7/8/2024 16:27
729,Insect Ecology,BECL80,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
730,Inspection Trips and Seminars,IENG145,NULL,1,0,1,7/8/2024 16:27,7/8/2024 16:27
731,Institutional Corrections,COAD1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
732,Institutional Orientation,CvSU101,NULL,1,0,0,7/8/2024 16:27,7/8/2024 16:27
733,"Instructional Adaptations for Teaching the Content Areas (Social Science, Humanities)",SNED31,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
734,Instructional Adaptations in Language and Literacy Instruction,SNED29,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
735,Instructional Adaptations in Mathematics and Science Instruction,SNED30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
736,Instructional Materials Development and Evaluation,ENLS117,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
737,Instrumentation and Controls,EENG110,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
738,Instrumentation and Process Control,ELEX80,NULL,2,3,1,7/8/2024 16:27,7/8/2024 16:27
739,Integral Calculus,MATH11a,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
740,Integrated Marketing Communication,COMM105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
741,Integrated Programming and Technologies I,ITEC60,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
742,"Integrated Software Applications  (MIS Concept, Desktop Publishing, Word Processing, Spreadsheet, and Presentation)",OFAD100,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
743,Integrative Methods in Teaching Social Science Discipline in Basic Education,BSESS38,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
744,Intellectual Property Rights,ELEC1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
745,Intelligent Systems,COSC105,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
746,Intensive Nursing Practicum (RLE),NURS25,NULL,7,1,1,7/8/2024 16:27,7/8/2024 16:27
747,Intercultural Communication,ENLS119,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
748,Intermediate Accounting I,ACTG24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
749,Intermediate Accounting II,ACTG25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
750,Intermediate Accounting 3,ACT27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
751,Intermediate French,ELAN1B,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
752,Intermediate Korean,ALAN1B,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
753,Intermediate Nippongo,ALAN2B,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
754,Intermediate Spanish,ELAN2B,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
755,International Dance and other Forms,BPED115,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
756,International Economics,ELEC111,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
757,International Environmental Relations,ISEA28,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
758,International Human Rights and Humanitarian Laws,BAPS125,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
759,International Laws and Organizations,BAPS120,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
760,International Marketing,MKTG 105,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
761,International Organizations,ISEA25,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
762,International Political Ideologies,BAPS115,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
763,International Relations,ISEA27,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
764,International Trade and Agreements,BMGT26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
765,Internet Research for Business,OFAD75B,NULL,1,2,1,7/8/2024 16:27,7/8/2024 16:27
766,Internship,JOUR125,200 hours,3,0,1,7/8/2024 16:27,7/8/2024 16:27
767,Internship (200 hours),COMM115,NULL,3,0,1,7/8/2024 16:27,11/25/2024 9:34
768,Internship (400 hrs.),ACTG199,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
769,Internship (On-the Job Training I and II) (540 Field Hours),CRIM199,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
770,Interpersonal Communication in Development,DVCM100,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
771,Internship (Industry Immersion),FASC195,NULL,6,0,1,7/8/2024 16:27,7/8/2024 16:27
772,Intro to Med Lab Science Research,MEDT18,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
773,Introduction to AB Engineering,ABEN21,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
774,Introduction to Agricultural Commodity Systems and Enterprise Development,AGSC4,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
775,Introduction to Agriculture,AGSC1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
776,Introduction to Animal Science,ANSC1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
777,"Introduction to Asian History, Culture and Geography",ISAS50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
778,Introduction to Biotechnology,GBIO60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
779,Introduction to Business Analytics,SMGT 102,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
780,Introduction to Communication,COMM50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
781,Introduction to Communication Media,DVCM55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
782,Introduction to Comparative Politics,BAPS65,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
783,Introduction to Computing,DCIT21,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
784,Introduction to Counseling,BPSY101,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
785,Introduction to Criminal Justice System,CLAW1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
786,Introduction to Criminology,CRIM1,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
787,Introduction to Cybercrime and Digital Forensic Investigation,CDIN9,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
788,Introduction to Development Communication and Extension Education,DMGT24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
789,Introduction to Development Management,DMGT21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
790,Introduction to English Language System,ENLS55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
791,Introduction to Environmental Science,ENSC1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
792,"Introduction to European History, Culture and Geography",ISES50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
793,Introduction to Farming Systems,FSYS1,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
794,Introduction to Film,COMM110,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
795,Introduction to Food Technology,FTEC01,NULL,1,0,1,7/8/2024 16:27,7/8/2024 16:27
796,Introduction to Forensic Science,ISAD26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
797,Introduction to Geopolitics,ISEA22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
798,Introduction to HDL,CPEN115,NULL,0,1,1,7/8/2024 16:27,7/8/2024 16:27
799,Introduction to Human Computer Interaction,ITEC80,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
800,Introduction to Human Resource Management with Labor Laws,MNGT1,NULL,3,0,1,7/8/2024 16:27,7/12/2024 22:12
801,Introduction to ICT Specialization Part I,TECO24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
802,Introduction to ICT Specialization Part II,TECO30,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
803,Introduction to Industrial Arts Part I,TECO23,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
804,Introduction to Industrial Arts Part II,TECO26,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
805,Introduction to Industrial Security Administration,LEAD3,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
806,Introduction to International Relations,BAPS70,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
807,Introduction to International Studies,ISEA21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
808,"Introduction to Language, Society and Culture",ENLS75,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
809,Introduction to Linguistics,BSEE21,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
810,Introduction to Livestock and Poultry Production,ANSC2,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
811,Introduction to Management and Leadership,MNGT2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
812,Introduction to Mathematical Statistics,ECON22,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
813,"Introduction to Meetings, Incentives, Conferences and Events Management (MICE) as applied to Tourism",TOUR28,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
814,Introduction to MICE as applied in Hospitality,BSHM29,NULL,2,1,1,7/8/2024 16:27,7/8/2024 16:27
815,Introduction to Organic Agriculture,AGSC2,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
816,Introduction to Philippine Politics and Governance,BAPS55,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
817,Introduction to Political Analysis and Research,BAPS85,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
818,Introduction to Political Theory,BAPS60,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
819,Introduction to Pragmatics,ENLS95,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
820,Introduction to Psychology,BPSY50,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
821,Introduction to Science Communication,DVCM110,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
822,Introduction to Society Administration and Management,ISAD24,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
823,Introduction to Statistics,MNGT3,NULL,3,0,1,7/8/2024 16:27,7/8/2024 16:27
